date,prob_up,signal,run_id
2022-12-18,0.36614943,0,w_prod_20250914-054312
2022-12-25,0.39516315,0,w_prod_20250914-054312
2023-01-01,0.3898577,0,w_prod_20250914-054312
2023-01-08,0.3457405,0,w_prod_20250914-054312
2023-01-15,0.31799316,0,w_prod_20250914-054312
2023-01-22,0.3701071,0,w_prod_20250914-054312
2023-01-29,0.4571397,0,w_prod_20250914-054312
2023-02-05,0.5025913,1,w_prod_20250914-054312
2023-02-12,0.5449623,1,w_prod_20250914-054312
2023-02-19,0.60921407,1,w_prod_20250914-054312
2023-02-26,0.64419615,1,w_prod_20250914-054312
2023-03-05,0.66540426,1,w_prod_20250914-054312
2023-03-12,0.59788597,1,w_prod_20250914-054312
2023-03-19,0.50087935,1,w_prod_20250914-054312
2023-03-26,0.48283896,0,w_prod_20250914-054312
2023-04-02,0.47817025,0,w_prod_20250914-054312
2023-04-09,0.52031696,1,w_prod_20250914-054312
2023-04-16,0.5566964,1,w_prod_20250914-054312
2023-04-23,0.5666532,1,w_prod_20250914-054312
2023-04-30,0.5931977,1,w_prod_20250914-054312
2023-05-07,0.63389283,1,w_prod_20250914-054312
2023-05-14,0.6652959,1,w_prod_20250914-054312
2023-05-21,0.6664701,1,w_prod_20250914-054312
2023-05-28,0.6535977,1,w_prod_20250914-054312
2023-06-04,0.6217568,1,w_prod_20250914-054312
2023-06-11,0.61171395,1,w_prod_20250914-054312
2023-06-18,0.60834336,1,w_prod_20250914-054312
2023-06-25,0.58974403,1,w_prod_20250914-054312
2023-07-02,0.55406314,1,w_prod_20250914-054312
2023-07-09,0.52494144,1,w_prod_20250914-054312
2023-07-16,0.5023376,1,w_prod_20250914-054312
2023-07-23,0.50726485,1,w_prod_20250914-054312
2023-07-30,0.5169485,1,w_prod_20250914-054312
2023-08-06,0.5151663,1,w_prod_20250914-054312
2023-08-13,0.52035916,1,w_prod_20250914-054312
2023-08-20,0.4787391,0,w_prod_20250914-054312
2023-08-27,0.44992557,0,w_prod_20250914-054312
2023-09-03,0.42469737,0,w_prod_20250914-054312
2023-09-10,0.3943279,0,w_prod_20250914-054312
2023-09-17,0.39320692,0,w_prod_20250914-054312
2023-09-24,0.3586068,0,w_prod_20250914-054312
2023-10-01,0.31978726,0,w_prod_20250914-054312
2023-10-08,0.29754844,0,w_prod_20250914-054312
2023-10-15,0.29614016,0,w_prod_20250914-054312
2023-10-22,0.2613136,0,w_prod_20250914-054312
2023-10-29,0.25337833,0,w_prod_20250914-054312
2023-11-05,0.23149839,0,w_prod_20250914-054312
2023-11-12,0.21668342,0,w_prod_20250914-054312
2023-11-19,0.19912237,0,w_prod_20250914-054312
2023-11-26,0.1939972,0,w_prod_20250914-054312
2023-12-03,0.2081594,0,w_prod_20250914-054312
2023-12-10,0.23088995,0,w_prod_20250914-054312
2023-12-17,0.26224118,0,w_prod_20250914-054312
2023-12-24,0.2641982,0,w_prod_20250914-054312
2023-12-31,0.2680938,0,w_prod_20250914-054312
2024-01-07,0.25269246,0,w_prod_20250914-054312
2024-01-14,0.22735067,0,w_prod_20250914-054312
2024-01-21,0.21876466,0,w_prod_20250914-054312
2024-01-28,0.24730434,0,w_prod_20250914-054312
2024-02-04,0.26469827,0,w_prod_20250914-054312
2024-02-11,0.28126475,0,w_prod_20250914-054312
2024-02-18,0.2731759,0,w_prod_20250914-054312
2024-02-25,0.2632249,0,w_prod_20250914-054312
2024-05-12,0.5696921791096341,1,w_prod_20250914-054312
2024-05-19,0.5780031308483312,1,w_prod_20250914-054312
2024-05-26,0.5821354362764408,1,w_prod_20250914-054312
2024-06-02,0.5914310142026291,1,w_prod_20250914-054312
2024-06-09,0.599938353203634,1,w_prod_20250914-054312
2024-06-16,0.6003093812885523,1,w_prod_20250914-054312
2024-06-23,0.5938173024248592,1,w_prod_20250914-054312
2024-06-30,0.5915082185938433,1,w_prod_20250914-054312
2024-07-07,0.5937837463458082,1,w_prod_20250914-054312
2024-07-14,0.5939744465418112,1,w_prod_20250914-054312
2024-07-21,0.5890881883004296,1,w_prod_20250914-054312
2024-07-28,0.5870518236601545,1,w_prod_20250914-054312
2024-08-04,0.5854602868700213,1,w_prod_20250914-054312
2024-08-11,0.578421566425969,1,w_prod_20250914-054312
2024-08-18,0.5691566145639847,1,w_prod_20250914-054312
2024-08-25,0.5664018361924732,1,w_prod_20250914-054312
2024-09-01,0.5625693156901114,1,w_prod_20250914-054312
2024-09-08,0.5602253031033076,1,w_prod_20250914-054312
2024-09-15,0.5517458912104646,1,w_prod_20250914-054312
2024-09-22,0.5490168279025007,1,w_prod_20250914-054312
2024-09-29,0.5569951578008074,1,w_prod_20250914-054312
2024-10-06,0.5627572405762893,1,w_prod_20250914-054312
2024-10-13,0.5630747498958424,1,w_prod_20250914-054312
2024-10-20,0.5695808059236018,1,w_prod_20250914-054312
2024-10-27,0.5798000682029725,1,w_prod_20250914-054312
2024-11-03,0.5847791090633726,1,w_prod_20250914-054312
2024-11-10,0.5876931410031424,1,w_prod_20250914-054312
2024-11-17,0.5825591799911135,1,w_prod_20250914-054312
2024-11-24,0.5868207574516401,1,w_prod_20250914-054312
2024-12-01,0.5931248558572727,1,w_prod_20250914-054312
2024-12-08,0.5963759241613087,1,w_prod_20250914-054312
2024-12-15,0.5940193413279059,1,w_prod_20250914-054312
2024-12-22,0.5937493166203435,1,w_prod_20250914-054312
2024-12-29,0.5957876452925073,1,w_prod_20250914-054312
2025-01-05,0.5841309697971969,1,w_prod_20250914-054312
2025-01-12,0.5644067831679063,1,w_prod_20250914-054312
2025-01-19,0.562418656988458,1,w_prod_20250914-054312
2025-01-26,0.5774373355894529,1,w_prod_20250914-054312
2025-02-02,0.5892031108035604,1,w_prod_20250914-054312
2025-02-09,0.5817951890591958,1,w_prod_20250914-054312
2025-02-16,0.5897351508119452,1,w_prod_20250914-054312
2025-02-23,0.5857816645910481,1,w_prod_20250914-054312
2025-03-02,0.5943676587581722,1,w_prod_20250914-054312
2025-03-09,0.5930171069179907,1,w_prod_20250914-054312
2025-03-16,0.5887474889455621,1,w_prod_20250914-054312
2025-03-23,0.5731481497996145,1,w_prod_20250914-054312
2025-03-30,0.5509472370642764,1,w_prod_20250914-054312
2025-04-06,0.5286037496243133,1,w_prod_20250914-054312
2025-04-13,0.5189606194194448,1,w_prod_20250914-054312
2025-04-20,0.5187557864153749,1,w_prod_20250914-054312
2025-04-27,0.5194591275194158,1,w_prod_20250914-054312
2025-05-04,0.5126553221531434,1,w_prod_20250914-054312
2025-05-11,0.5087477335132495,1,w_prod_20250914-054312
2025-05-18,0.5090855295511714,1,w_prod_20250914-054312
2025-05-25,0.5128490464836546,1,w_prod_20250914-054312
2025-06-01,0.5197324089581934,1,w_prod_20250914-054312
2025-06-08,0.519309187715736,1,w_prod_20250914-054312
2025-06-15,0.5230032670891233,1,w_prod_20250914-054312
2025-06-22,0.5268270077135041,1,w_prod_20250914-054312
2025-06-29,0.5307873422083835,1,w_prod_20250914-054312
2025-07-06,0.5321756365775389,1,w_prod_20250914-054312
2025-07-13,0.535462184495182,1,w_prod_20250914-054312
2025-07-20,0.5305936409538119,1,w_prod_20250914-054312
2025-07-27,0.5258784372060786,1,w_prod_20250914-054312
2025-08-03,0.5256206968761055,1,w_prod_20250914-054312
2025-08-10,0.5280278270164757,1,w_prod_20250914-054312
2025-08-17,0.5335029980863538,1,w_prod_20250914-054312
2025-08-24,0.553030738202134,1,w_prod_20250914-054312
2025-08-31,0.5768110997544642,1,w_prod_20250914-054312
2025-09-07,0.5839074414794255,1,w_prod_20250914-054312
